# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 48, mean observations per image: 0
17 0.2410207688808441 0.4902877509593964 0.7516586184501648 -0.3695081174373627 -0.0000002046681260 -0.0000005324856147 14.1040019989013672 1 0016.png

18 0.4166747629642487 0.4335610270500183 -0.5760882496833801 0.5536509752273560 -0.0000009541058716 0.0000032340672078 14.1040010452270508 1 0017.png

19 0.5347151756286621 0.2308509200811386 0.3222008645534515 -0.7463070154190063 -0.0000001051581577 -0.0000004515095782 14.1040000915527344 1 0018.png

20 0.0114673590287566 0.1154087707400322 -0.9883847236633301 0.0982088372111320 -0.0000001151205282 0.0000002182725467 14.1040000915527344 1 0019.png

21 0.5823748707771301 0.2154528647661209 -0.2719739377498627 0.7351528406143188 0.0000001709490220 0.0000005187434340 14.1039991378784180 1 0020.png

22 0.4399744868278503 0.5027495026588440 0.5599446296691895 -0.4900278747081757 0.0000004795916766 0.0000004852781217 14.1040010452270508 1 0021.png

23 0.3148914575576782 0.6016658544540405 -0.6503705382347107 0.3403818607330322 0.0000002102641901 0.0000014261887600 14.1040010452270508 1 0022.png

24 0.6679729223251343 0.0745480060577393 0.0821259915828705 -0.7358737587928772 0.0000002446074348 -0.0000000230097150 14.1040000915527344 1 0023.png

25 0.1858883649110794 0.6977306008338928 0.6685037612915039 -0.1781018525362015 0.0000006050452157 0.0000004547345043 14.1040010452270508 1 0024.png

26 0.5896223187446594 0.4310894906520844 -0.4031182825565338 0.5513647794723511 -0.0000034408276406 -0.0000008856540035 14.1039991378784180 1 0025.png

27 0.6290675401687622 0.4034821689128876 0.3587212860584259 -0.5592810511589050 -0.0000000232762130 0.0000004735595951 14.1040000915527344 1 0026.png

28 0.1730116903781891 0.8073377609252930 -0.5516322851181030 0.1182142794132233 -0.0000006854304502 0.0000002709185765 14.1040000915527344 1 0027.png

29 0.8491504788398743 0.1692627966403961 -0.0978004410862923 0.4906411170959473 -0.0000002364785274 0.0000001190692842 14.1040010452270508 1 0028.png

30 0.4157570302486420 0.6770201921463013 0.5174924731254578 -0.3177913129329681 0.0000002126362375 -0.0000000000000009 14.1040000915527344 1 0029.png

31 0.4925598502159119 0.6324777007102966 -0.4716406762599945 0.3673035204410553 -0.0000009965998515 0.0000014050716572 14.1040010452270508 1 0030.png

32 0.8287124633789062 0.2784269154071808 0.1546236872673035 -0.4602234959602356 0.0000019708704713 0.0000015389733790 14.1039981842041016 1 0031.png

33 0.1972133666276932 0.9588232040405273 0.2001745104789734 -0.0411724448204041 0.0000004485804084 0.0000001907841920 14.1040000915527344 1 0032.png

34 0.7617863416671753 0.4045493006706238 -0.2373173683881760 0.4468802809715271 -0.0000001027897341 0.0000006488918984 14.1040039062500000 1 0033.png

35 0.6234965324401855 0.5790235400199890 0.3574900031089783 -0.3849475979804993 -0.0000000019138915 -0.0000008130324431 14.1040019989013672 1 0034.png

36 0.3837475478649139 0.8192885518074036 -0.3858084678649902 0.1807092428207397 -0.0000002353112905 -0.0000003037414729 14.1040000915527344 1 0035.png

37 0.9609266519546509 0.2767759859561920 0.0010747213382274 -0.0037312789354473 -0.0000000051922138 0.0000014305840068 14.1039991378784180 1 0036.png

38 0.4117588102817535 0.8316426873207092 0.3339066505432129 -0.1653222441673279 -0.0000002266376100 -0.0000016781250451 14.1040000915527344 1 0037.png

39 0.6588258743286133 0.6125977039337158 -0.2973427176475525 0.3197809755802155 0.0000014339634617 -0.0000008370385558 14.1040000915527344 1 0038.png

40 0.7955045104026794 0.4872274398803711 0.1881590038537979 -0.3072103261947632 -0.0000000802188822 0.0000001602475521 14.1040010452270508 1 0039.png

41 0.3853828608989716 0.9183906316757202 -0.0826745778322220 0.0346926115453243 -0.0000001046799127 0.0000005117512956 14.1039981842041016 1 0040.png

42 0.8627157807350159 0.4549162089824677 -0.1030095964670181 0.1953502893447876 -0.0000000751957003 0.0000001027071335 14.1040000915527344 1 0041.png

43 0.6133646368980408 0.7230046391487122 0.2424024045467377 -0.2056433111429214 -0.0000009485039527 -0.0000003339501973 14.1040000915527344 1 0042.png

44 0.5883573889732361 0.7634730935096741 -0.2109755724668503 0.1625846624374390 -0.0000004824613598 0.0000017172152411 14.1040000915527344 1 0043.png

45 0.8499862551689148 0.5179734826087952 0.0499859601259232 -0.0820261538028717 0.0000002481348247 0.0000028994097647 14.1039991378784180 1 0044.png

46 0.5576086044311523 0.8260105252265930 0.0682424157857895 -0.0460678786039352 0.0000000071188357 -0.0000019303975023 14.1040010452270508 1 0045.png

47 0.7429164648056030 0.6561232209205627 -0.0877635329961777 0.0993730723857880 0.0000002385006894 -0.0000007371067454 14.1040000915527344 1 0046.png

