vertex_id,x,y,z,nx,ny,nz
0,1.4691365957260132,0.7293220162391663,-4.065927982330322,0.8942384719848633,-0.4413329064846039,0.07458557933568954
1,1.4592835903167725,0.7416850328445435,-3.8746609687805176,0.8778499364852905,-0.4771380126476288,0.041458610445261
2,1.4579296112060547,0.7499050498008728,-3.682924270629883,0.8751963973045349,-0.483197957277298,0.02347387559711933
3,1.457277536392212,0.757262110710144,-3.491292953491211,0.8411011695861816,-0.540812611579895,-0.008396895602345467
4,1.459808588027954,0.7628960609436035,-3.299389362335205,0.8138599395751953,-0.5810585021972656,-0.0017194339307025075
5,1.4613676071166992,0.7687910795211792,-3.10752010345459,0.7941828370094299,-0.6076614260673523,0.0046012490056455135
6,1.4618455171585083,0.7745761275291443,-2.9156031608581543,0.7945543527603149,-0.6063326597213745,0.032311152666807175
7,1.4596456289291382,0.7818451523780823,-2.723203182220459,0.8057220578193665,-0.5902418494224548,0.04925965890288353
8,1.4524365663528442,0.7915871143341064,-2.5307111740112305,0.7982279658317566,-0.601921796798706,0.022852616384625435
9,1.456329584121704,0.791499137878418,-2.337503433227539,0.818099319934845,-0.5750758051872253,-0.0010926773538812995
10,1.4580565690994263,0.7918741703033447,-2.1441049575805664,0.8709709048271179,-0.4906339645385742,0.026231586933135986
11,1.4522805213928223,0.7962532043457031,-1.950953483581543,0.892120361328125,-0.4469355344772339,0.06610514223575592
12,1.4463915824890137,0.7985152006149292,-1.7576055526733398,0.9034960865974426,-0.42849811911582947,0.009167510084807873
13,1.4407845735549927,0.7959792017936707,-1.5724191665649414,0.9381154179573059,-0.3314460515975952,0.10041379183530807
14,1.4271326065063477,0.7950602769851685,-1.3867731094360352,0.9688193202018738,-0.2371845692396164,0.0716421827673912
15,1.4167026281356812,0.7894132733345032,-1.2001714706420898,0.9900290369987488,-0.017536833882331848,0.13976755738258362
16,1.4011626243591309,0.7839582562446594,-1.0129680633544922,0.9188227653503418,0.32185685634613037,0.22841377556324005
17,1.3713425397872925,0.7812732458114624,-0.825897216796875,0.8365834951400757,0.5162877440452576,0.18323487043380737
18,1.3357216119766235,0.7772502303123474,-0.6384754180908203,0.6294203996658325,0.7249162793159485,0.27986854314804077
19,1.2812275886535645,0.7605302929878235,-0.4552803039550781,0.47961437702178955,0.828731894493103,0.2883981168270111
20,1.2184765338897705,0.7285712957382202,-0.27616214752197266,0.4387732148170471,0.8400211930274963,0.3191279470920563
21,1.152638554573059,0.6903053522109985,-0.09805011749267578,0.46039384603500366,0.8283132910728455,0.31927213072776794
22,1.0940275192260742,0.6567123532295227,0.08471202850341797,0.504190981388092,0.8249242305755615,0.2555219531059265
23,1.0491576194763184,0.6355113387107849,0.2745542526245117,0.5158806443214417,0.8402219414710999,0.16701558232307434
24,1.0195316076278687,0.629758358001709,0.4701271057128906,0.5022901892662048,0.864554226398468,0.01583196595311165
25,1.0311285257339478,0.6384933590888977,0.6497268676757812,0.5304468870162964,0.8325347900390625,-0.15972447395324707
26,1.0582305192947388,0.664531409740448,0.8214988708496094,0.5299565196037292,0.8082056641578674,-0.25680676102638245
27,1.095153570175171,0.7025414109230042,0.9856252670288086,0.5474679470062256,0.7599133253097534,-0.3504433333873749
28,1.1405525207519531,0.7500514388084412,1.1628570556640625,0.5943023562431335,0.7125141024589539,-0.3729991614818573
29,1.1921685934066772,0.800546407699585,1.334244728088379,0.5779486894607544,0.7182624340057373,-0.3873943090438843
30,1.2471445798873901,0.8536184430122375,1.5034942626953125,0.5724709630012512,0.7114788889884949,-0.4075227379798889
31,1.2979495525360107,0.902325451374054,1.6742544174194336,0.6239902973175049,0.6923142671585083,-0.3624047040939331
32,1.3418265581130981,0.9399064779281616,1.8495769500732422,0.6718785762786865,0.6796651482582092,-0.2943374216556549
33,1.3879575729370117,0.9688594937324524,2.026094436645508,0.6658847332000732,0.6896851658821106,-0.284485399723053
34,1.4433355331420898,0.9896975159645081,2.202116012573242,0.6519103050231934,0.6841000318527222,-0.32713931798934937
35,1.5111396312713623,1.0064234733581543,2.354461669921875,0.6190564036369324,0.6787009239196777,-0.3951382040977478
36,1.5995376110076904,1.020403504371643,2.4959354400634766,0.5659560561180115,0.7575260996818542,-0.32534295320510864
37,1.690691590309143,1.0204825401306152,2.636752128601074,0.4759773015975952,0.8609288930892944,-0.17957451939582825
38,1.7475495338439941,1.0167745351791382,2.8197622299194336,0.40431493520736694,0.9146004915237427,-0.005948348436504602
39,1.8381246328353882,0.9639435410499573,2.985208511352539,0.4649878144264221,0.8784509897232056,0.11004620045423508
40,1.9593415260314941,0.8647095561027527,3.1079254150390625,0.5906320214271545,0.7785711884498596,0.21208667755126953
41,2.061868667602539,0.7249366044998169,3.2030115127563477,0.7508599758148193,0.5396119356155396,0.38082602620124817
42,2.116739511489868,0.5406215786933899,3.256683349609375,0.8855149745941162,0.19211828708648682,0.423029363155365
43,2.113260507583618,0.33830755949020386,3.269839286804199,0.9053985476493835,0.012028888799250126,0.4243924617767334
44,2.0612375736236572,0.3546655774116516,3.380361557006836,0.8958514928817749,0.015172392129898071,0.4440945088863373
45,2.00502347946167,0.3711625933647156,3.4861955642700195,0.8465648293495178,0.03641597181558609,0.5310385227203369
46,1.901517629623413,0.3953655958175659,3.626275062561035,0.7376176118850708,0.06804529577493668,0.6717813014984131
47,1.7708635330200195,0.41220560669898987,3.736562728881836,0.5407217741012573,0.09883523732423782,0.8353751301765442
48,1.6176615953445435,0.42993462085723877,3.8097715377807617,0.3653143644332886,0.11510317772626877,0.923740565776825
49,1.4524245262145996,0.4539356231689453,3.8557024002075195,0.332431435585022,0.11347457766532898,0.9362761378288269
50,1.2883195877075195,0.4822766184806824,3.914984703063965,0.41017958521842957,0.036683015525341034,0.9112668037414551
51,1.1299406290054321,0.5106956362724304,3.997018814086914,0.46035391092300415,0.05435077100992203,0.886070191860199
52,0.9732756018638611,0.5408006310462952,4.082581520080566,0.4827476441860199,0.09232242405414581,0.8708796501159668
53,0.8941505551338196,0.7625686526298523,4.1000871658325195,0.46073490381240845,0.3725881576538086,0.8055441975593567
54,0.7544375658035278,0.9268805980682373,4.061418533325195,0.3457369804382324,0.6812906861305237,0.6452201008796692
55,0.5789395570755005,1.0293526649475098,4.014025688171387,0.20673853158950806,0.8463531136512756,0.49086207151412964
56,0.387546569108963,1.068798542022705,3.9743051528930664,0.014594066888093948,0.889194667339325,0.4572962820529938
57,0.18968357145786285,1.080600619316101,3.9560070037841797,0.017748579382896423,0.9124058485031128,0.4089016914367676
58,-0.009727424941956997,1.086655616760254,3.960749626159668,0.022651247680187225,0.9280127286911011,0.3718591630458832
59,-0.010356424376368523,1.1555225849151611,3.7815933227539062,-0.0037717213854193687,0.9303207397460938,0.36672747135162354
60,-0.01123342476785183,1.2253296375274658,3.603396415710449,-0.007394915446639061,0.9452610015869141,0.3262314200401306
61,-0.011696424335241318,1.2805945873260498,3.4190454483032227,-0.012083354406058788,0.9684064984321594,0.24908430874347687
62,-0.011984424665570259,1.320253610610962,3.2299108505249023,-0.008437116630375385,0.9860036373138428,0.16650986671447754
63,-0.012588424608111382,1.3456165790557861,3.0366783142089844,-0.003860146040096879,0.9952488541603088,0.09728780388832092
64,-0.01278742402791977,1.3579914569854736,2.840421676635742,-0.005766318645328283,0.9994843602180481,0.03158761188387871
65,-0.013062424957752228,1.358231544494629,2.6422510147094727,-0.008003372699022293,0.9995026588439941,-0.0305019523948431
66,-0.013293424621224403,1.3449363708496094,2.4435577392578125,-0.007442414294928312,0.9943836331367493,-0.10557395964860916
67,-0.01355342473834753,1.3167574405670166,2.245647430419922,-0.0039463406428694725,0.9845196604728699,-0.17522962391376495
68,-0.013476424850523472,1.274843454360962,2.04937744140625,-0.00406618881970644,0.9719662070274353,-0.23508544266223907
69,-0.013317424803972244,1.22355055809021,1.8545246124267578,-0.005386033095419407,0.9628674387931824,-0.26992088556289673
70,-0.012981424108147621,1.167083501815796,1.66021728515625,0.005304593592882156,0.9587963223457336,-0.2840450406074524
71,-0.012437424622476101,1.1096534729003906,1.46563720703125,0.010318133980035782,0.9603935480117798,-0.27845609188079834
72,-0.011868424713611603,1.0546014308929443,1.2699651718139648,0.019695082679390907,0.965441107749939,-0.2598758637905121
73,-0.011072425171732903,1.005568504333496,1.07196044921875,0.027691220864653587,0.9754995703697205,-0.21825173497200012
74,-0.01026842463761568,0.9665563702583313,0.8713903427124023,0.05244488641619682,0.985532283782959,-0.16116997599601746
75,-0.009353424422442913,0.9428983926773071,0.6687440872192383,0.055375855416059494,0.9961850643157959,-0.06744465231895447
76,-0.008769424632191658,0.9369253516197205,0.4649038314819336,0.03667491301894188,0.9991472363471985,0.018969262018799782
77,-0.008237424306571484,0.9509393572807312,0.2729005813598633,0.044065799564123154,0.9925448298454285,0.1136358454823494
78,-0.00784742459654808,0.9793643355369568,0.0837087631225586,0.07293852418661118,0.9808773398399353,0.180442675948143
79,-0.00797242484986782,1.0244213342666626,-0.1012725830078125,0.12730063498020172,0.9599056839942932,0.24975129961967468
80,-0.008352424949407578,1.0839682817459106,-0.2817506790161133,0.2615390717983246,0.926086962223053,0.27195611596107483
81,-0.009824424982070923,1.144641399383545,-0.4617433547973633,0.3599635660648346,0.8951947093009949,0.2627789378166199
82,-0.013570424169301987,1.2019171714782715,-0.6432409286499023,0.4460143744945526,0.8657956123352051,0.22686779499053955
83,-0.01949242502450943,1.2540981769561768,-0.8258943557739258,0.4888561964035034,0.8500809669494629,0.19591334462165833
84,-0.027551423758268356,1.3007051944732666,-1.0105371475219727,0.5047975182533264,0.8437597751617432,0.18234293162822723
85,-0.0327044241130352,1.323744297027588,-1.1104497909545898,0.5014076232910156,0.8568074107170105,0.12029734253883362
86,-0.053136423230171204,1.351905345916748,-1.3091602325439453,0.44112882018089294,0.8914917707443237,0.10318911820650101
87,-0.07143642753362656,1.376164197921753,-1.5084943771362305,0.3231097161769867,0.9398737549781799,0.11062341928482056
88,-0.08866042643785477,1.3914732933044434,-1.7090892791748047,0.14263056218624115,0.9836587905883789,0.10987304896116257
89,-0.10064942389726639,1.4023330211639404,-1.9096660614013672,-0.05986392870545387,0.9970576763153076,0.047876860946416855
90,-0.11023042351007462,1.4093940258026123,-2.1101226806640625,-0.18167822062969208,0.9773827195167542,0.10824110358953476
91,-0.11383142322301865,1.4147140979766846,-2.3098278045654297,-0.46525758504867554,0.8773819804191589,0.11720195412635803
92,-0.11088942736387253,1.419546127319336,-2.5085463523864746,-0.7253189086914062,0.686671257019043,0.04893936589360237
93,-0.11219242215156555,1.4235970973968506,-2.7062020301818848,-0.8096612691879272,0.5840784907341003,0.05745379999279976
94,-0.11844542622566223,1.4258370399475098,-2.9036941528320312,-0.7580769062042236,0.6516921520233154,-0.024834472686052322
