# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 48, mean observations per image: 0
1 0.0000000309086197 0.0000000309086197 -0.7071067690849304 0.7071067690849304 0.0000012234794440 -0.0000010565911452 13.9949731826782227 1 0000.png

2 0.0692432597279549 0.0843611136078835 -0.7683487534523010 0.6306574344635010 -0.0000002451872092 -0.0000000129327216 13.9949741363525391 1 0001.png

3 0.0161410328000784 0.0105398092418909 0.5466390252113342 -0.8371464610099792 -0.0000004825538440 0.0000004701643377 13.9949741363525391 1 0002.png

4 0.0904872342944145 0.1362703591585159 0.8218427896499634 -0.5457260012626648 0.0000004753774476 0.0000024874434530 13.9949741363525391 1 0003.png

5 0.2135570347309113 0.1937151402235031 -0.6433278322219849 0.7092229127883911 0.0000004743243949 0.0000008596264252 13.9949731826782227 1 0004.png

6 0.2348430305719376 0.1664997041225433 0.5538862347602844 -0.7812404632568359 0.0000010327210020 0.0000011225428125 13.9949731826782227 1 0005.png

7 0.0480825826525688 0.1034220978617668 -0.9008734822273254 0.4188304245471954 0.0000000748360094 0.0000000270148952 13.9949741363525391 1 0006.png

8 0.1959134638309479 0.0930451825261116 -0.4187937974929810 0.8818005919456482 -0.0000009815947806 0.0000013687415503 13.9949731826782227 1 0007.png

9 0.2426514327526093 0.3158983588218689 0.7274124622344971 -0.5587482452392578 0.0000004967682230 -0.0000008481815144 13.9949750900268555 1 0008.png

10 0.2485443502664566 0.3388072848320007 -0.7316706180572510 0.5367434024810791 -0.0000029605469081 -0.0000009090896356 13.9949741363525391 1 0009.png

11 0.2503685057163239 0.0964884683489799 0.3464187979698181 -0.8988879919052124 0.0000007739198509 0.0000003697566910 13.9949741363525391 1 0010.png

12 0.0683191940188408 0.2096386998891830 0.9273853898048401 -0.3022258579730988 0.0000007242497873 0.0000002253727303 13.9949741363525391 1 0011.png

13 0.4047201871871948 0.2532425522804260 -0.4660838842391968 0.7448728680610657 -0.0000015653935179 0.0000018597214648 13.9949731826782227 1 0012.png

14 0.4029108881950378 0.3316911756992340 0.5421566963195801 -0.6585666537284851 0.0000014465002778 0.0000009576477851 13.9949750900268555 1 0013.png

15 0.1568066626787186 0.4132085740566254 -0.8386760354042053 0.3182653486728668 -0.0000004410741496 0.0000002905562724 13.9949731826782227 1 0014.png

16 0.1562189161777496 0.0309284720569849 -0.1917336732149124 0.9684406518936157 -0.0000012279501789 0.0000003748388337 13.9949760437011719 1 0015.png

17 0.2410207688808441 0.4902877509593964 0.7516586184501648 -0.3695081174373627 -0.0000006282140248 0.0000003402945765 13.9949731826782227 1 0016.png

18 0.4166747629642487 0.4335610270500183 -0.5760882496833801 0.5536509752273560 -0.0000011936466535 0.0000031195161228 13.9949741363525391 1 0017.png

19 0.5347151756286621 0.2308509349822998 0.3222008049488068 -0.7463070154190063 -0.0000011953402463 -0.0000006730107316 13.9949750900268555 1 0018.png

20 0.0114673590287566 0.1154087707400322 -0.9883847236633301 0.0982088521122932 -0.0000001734537847 0.0000002045402994 13.9949741363525391 1 0019.png

21 0.5823748707771301 0.2154528647661209 -0.2719739377498627 0.7351528406143188 0.0000000105182636 0.0000009829273040 13.9949741363525391 1 0020.png

22 0.4399744272232056 0.5027496218681335 0.5599446296691895 -0.4900278747081757 0.0000003616133597 -0.0000011932033885 13.9949731826782227 1 0021.png

23 0.3148914575576782 0.6016658544540405 -0.6503705382347107 0.3403818309307098 0.0000001656904658 -0.0000000092605639 13.9949741363525391 1 0022.png

24 0.6679729223251343 0.0745480209589005 0.0821259841322899 -0.7358737587928772 0.0000001125288094 0.0000002286770098 13.9949731826782227 1 0023.png

