vertex_id,x,y,z,nx,ny,nz
0,1.3408039808273315,1.0201940536499023,-4.147589683532715,-0.7254772186279297,-0.6877161860466003,-0.027006369084119797
1,1.334744930267334,1.0176069736480713,-3.9560184478759766,-0.7659778594970703,-0.6381577849388123,-0.07766970247030258
2,1.3287179470062256,1.012861967086792,-3.7642345428466797,-0.8352599740028381,-0.5470830798149109,-0.055143699049949646
3,1.3228459358215332,1.0076580047607422,-3.572275161743164,-0.8324132561683655,-0.5536502003669739,-0.023656008765101433
4,1.3173359632492065,1.0021380186080933,-3.380171775817871,-0.8299031853675842,-0.5545806288719177,-0.06083713099360466
5,1.3084789514541626,0.9943201541900635,-3.188065528869629,-0.8311370015144348,-0.5537329316139221,-0.05090426653623581
6,1.3013569116592407,0.9861181974411011,-2.9954166412353516,-0.7794039249420166,-0.625886857509613,-0.028202053159475327
7,1.294505000114441,0.9745841026306152,-2.802809715270996,-0.7130937576293945,-0.7000588774681091,-0.03761563077569008
8,1.2877830266952515,0.9585951566696167,-2.6098947525024414,-0.6220626831054688,-0.7776157259941101,-0.09138821065425873
9,1.280372977256775,0.9387621283531189,-2.4174718856811523,-0.6142066717147827,-0.7846409678459167,-0.08419446647167206
10,1.2804479598999023,0.9230461120605469,-2.224846839904785,-0.5767056345939636,-0.8079932928085327,-0.12065433710813522
11,1.2733819484710693,0.8983321785926819,-2.034027099609375,-0.5134101510047913,-0.8574140071868896,-0.035373032093048096
12,1.2716189622879028,0.8757731914520264,-1.842087745666504,-0.48962312936782837,-0.8514600396156311,-0.18784326314926147
13,1.266556978225708,0.847582221031189,-1.660055160522461,-0.41588571667671204,-0.9076651930809021,-0.056418392807245255
14,1.2629209756851196,0.8178812265396118,-1.4778213500976562,-0.27484130859375,-0.9422519207000732,-0.19137322902679443
15,1.2497649192810059,0.7793172597885132,-1.298431396484375,0.11181436479091644,-0.9924482107162476,-0.05043996497988701
16,1.2385549545288086,0.7377292513847351,-1.1195640563964844,0.7077721357345581,-0.7023491263389587,0.07592315971851349
17,1.2497109174728394,0.7154222726821899,-0.9344511032104492,0.8964073657989502,-0.40365585684776306,-0.1830727905035019
18,1.2959870100021362,0.6809832453727722,-0.7565536499023438,0.9529423117637634,0.2283751219511032,0.1993633508682251
19,1.2682609558105469,0.6586403250694275,-0.5726356506347656,0.737505316734314,0.6058796644210815,0.29832157492637634
20,1.2269549369812012,0.6280993223190308,-0.3910818099975586,0.5887410640716553,0.7390910387039185,0.3273047208786011
21,1.1794379949569702,0.5906143188476562,-0.21103286743164062,0.5143993496894836,0.8176300525665283,0.25860121846199036
22,1.1468780040740967,0.569834291934967,-0.02505779266357422,0.5748385787010193,0.8154785633087158,0.06749317049980164
23,1.1372389793395996,0.5759943127632141,0.16591548919677734,0.6157849431037903,0.7855167984962463,-0.061418529599905014
24,1.1435539722442627,0.6016913652420044,0.35717201232910156,0.5946451425552368,0.783626914024353,-0.17979423701763153
25,1.175732970237732,0.6245813965797424,0.5280332565307617,0.6220659613609314,0.7411988973617554,-0.25230565667152405
26,1.210096001625061,0.6549513936042786,0.6936397552490234,0.6108615398406982,0.7424213886260986,-0.2750612199306488
27,1.2500020265579224,0.6939043998718262,0.8565711975097656,0.5917417407035828,0.7211065292358398,-0.3603430390357971
28,1.2982230186462402,0.7417924404144287,1.0342111587524414,0.6359950304031372,0.6749476194381714,-0.3741070330142975
29,1.3502060174942017,0.7886044383049011,1.2113027572631836,0.6434813141822815,0.6813912391662598,-0.34876611828804016
30,1.4018489122390747,0.8314274549484253,1.3876876831054688,0.6482826471328735,0.6752030849456787,-0.35189542174339294
31,1.4504070281982422,0.8672444224357605,1.566115379333496,0.6968736052513123,0.6235555410385132,-0.3543241620063782
32,1.5058770179748535,0.9057774543762207,1.7422571182250977,0.7046931385993958,0.6307618021965027,-0.32488033175468445
33,1.5585359334945679,0.9383655190467834,1.9217910766601562,0.6871877908706665,0.6509962677955627,-0.32245442271232605
34,1.6201850175857544,0.9670004844665527,2.101898193359375,0.6595938205718994,0.6744210124015808,-0.3318016529083252
35,1.6858949661254883,0.9898475408554077,2.2636375427246094,0.568584144115448,0.7138727307319641,-0.4087761342525482
36,1.7869579792022705,1.0319814682006836,2.4078893661499023,0.3789239525794983,0.8263452053070068,-0.41661766171455383
37,1.89827299118042,1.07448148727417,2.558987617492676,0.23466697335243225,0.9373924136161804,-0.2573457956314087
38,1.982421875,1.0864144563674927,2.777398109436035,0.20269344747066498,0.9769649505615234,0.06674433499574661
39,2.095700979232788,1.000247597694397,2.97274112701416,0.3679371774196625,0.8547601103782654,0.36607012152671814
40,2.2271809577941895,0.8461315631866455,3.1160383224487305,0.48117300868034363,0.712716281414032,0.5103999972343445
41,2.3378939628601074,0.6523035764694214,3.220539093017578,0.6181987524032593,0.5240787267684937,0.5858087539672852
42,2.4129579067230225,0.4278435707092285,3.287440299987793,0.7407589554786682,0.2570780813694,0.6206343770027161
43,2.420759916305542,0.1884125918149948,3.3142757415771484,0.7819510102272034,0.09453552216291428,0.6161296963691711
44,2.350822925567627,0.20624959468841553,3.4002981185913086,0.7553117871284485,0.09862806648015976,0.647901713848114
45,2.27443790435791,0.2263125777244568,3.4777631759643555,0.6966897249221802,0.10411299765110016,0.7097774147987366
46,2.1555960178375244,0.2522396147251129,3.5824966430664062,0.6393982172012329,0.12360673397779465,0.7588750123977661
47,2.0274429321289062,0.2705526053905487,3.6803665161132812,0.569715142250061,0.14613860845565796,0.8087448477745056
48,1.888185977935791,0.29197660088539124,3.7642784118652344,0.4796625077724457,0.13831336796283722,0.8664833307266235
49,1.733402967453003,0.3226566016674042,3.828958511352539,0.37925249338150024,0.15623094141483307,0.9120084643363953
50,1.5713080167770386,0.35717761516571045,3.8819093704223633,0.3664654493331909,0.10928034782409668,0.9239919185638428
51,1.408066987991333,0.3994916081428528,3.9502944946289062,0.4400006830692291,0.09082887321710587,0.8933921456336975
52,1.25730299949646,0.44346365332603455,4.030580520629883,0.48098012804985046,0.11819597333669662,0.8687276244163513
53,1.1562680006027222,0.7066265940666199,4.044853210449219,0.4324982166290283,0.3769320249557495,0.8190650343894958
54,0.9815279245376587,0.8918856382369995,3.9946632385253906,0.29844218492507935,0.6360004544258118,0.7116429209709167
55,0.7772149443626404,1.0064586400985718,3.940828323364258,0.12152157723903656,0.7887834310531616,0.6025389432907104
56,0.5562319755554199,1.0490086078643799,3.8936805725097656,-0.023048942908644676,0.8461528420448303,0.5324416160583496
57,0.3300739824771881,1.0583475828170776,3.874053955078125,-0.006374569609761238,0.8746404647827148,0.4847303032875061
58,0.10352696478366852,1.0570346117019653,3.877492904663086,-0.013132130727171898,0.8892489075660706,0.4572352468967438
59,0.09895497560501099,1.140873670578003,3.7084474563598633,-0.019885482266545296,0.9109819531440735,0.41196659207344055
60,0.09404797106981277,1.2119286060333252,3.5320520401000977,-0.023018233478069305,0.9477993249893188,0.3180355727672577
61,0.08761096745729446,1.2633845806121826,3.346989631652832,-0.024313898757100105,0.9716441631317139,0.23519457876682281
62,0.07966996729373932,1.3015185594558716,3.1575374603271484,-0.022531507536768913,0.9861663579940796,0.16422000527381897
63,0.07015097141265869,1.326961636543274,2.9640989303588867,-0.020580897107720375,0.9948963522911072,0.09878107160329819
64,0.060149967670440674,1.3395525217056274,2.7675867080688477,-0.020759353414177895,0.9993401169776917,0.029804499819874763
65,0.049567967653274536,1.3388104438781738,2.568868637084961,-0.01915060356259346,0.9991970062255859,-0.03519345074892044
66,0.03905096650123596,1.3254544734954834,2.3691511154174805,-0.015666980296373367,0.995161771774292,-0.09699326753616333
67,0.028864968568086624,1.3007334470748901,2.169525146484375,-0.010518007911741734,0.9893105626106262,-0.1454443782567978
68,0.019524969160556793,1.267208456993103,1.9704303741455078,-0.007524746935814619,0.9828140735626221,-0.18444469571113586
69,0.010917969048023224,1.2271084785461426,1.772287368774414,-0.00786549597978592,0.9771470427513123,-0.21241901814937592
70,0.0034929700195789337,1.1819344758987427,1.5753164291381836,-0.003687830874696374,0.9723317623138428,-0.23357518017292023
71,-0.0027590300887823105,1.1330174207687378,1.379343032836914,-0.0015013524098321795,0.9683706760406494,-0.24951153993606567
