vertex_id,x,y,z,nx,ny,nz
0,1.4290519952774048,0.6865984201431274,-4.106419086456299,0.9733595252037048,-0.20877259969711304,0.09479095786809921
1,1.4155889749526978,0.6944284439086914,-3.915398120880127,0.9700935482978821,-0.2356613278388977,0.05815660208463669
2,1.4055609703063965,0.7019095420837402,-3.723893165588379,0.9692903161048889,-0.23828721046447754,0.060790494084358215
3,1.3948689699172974,0.7090305089950562,-3.532386302947998,0.9492155909538269,-0.31299659609794617,0.03198452293872833
4,1.386564016342163,0.7156605124473572,-3.3404312133789062,0.9313449859619141,-0.36172500252723694,0.0418517105281353
5,1.3791799545288086,0.7221055030822754,-3.1482510566711426,0.9208201169967651,-0.38840949535369873,0.035050168633461
6,1.3742070198059082,0.7280805706977844,-2.9560041427612305,0.9113062620162964,-0.41024261713027954,0.03495512157678604
7,1.3677810430526733,0.7347745895385742,-2.7635440826416016,0.9155529141426086,-0.39676013588905334,0.0659111961722374
8,1.3588230609893799,0.7419905662536621,-2.5709333419799805,0.9140017032623291,-0.40451687574386597,0.03109908290207386
9,1.3544360399246216,0.7468705773353577,-2.377779960632324,0.9101585149765015,-0.41375645995140076,0.020422756671905518
10,1.3547589778900146,0.7495856285095215,-2.1845216751098633,0.9246217012405396,-0.38042914867401123,0.018665311858057976
11,1.3526190519332886,0.7520386576652527,-1.9916448593139648,0.9399891495704651,-0.33942553400993347,0.03479648381471634
12,1.347674012184143,0.7539436221122742,-1.798720359802246,0.9503045082092285,-0.3088875114917755,0.038857996463775635
13,1.3408429622650146,0.7536676526069641,-1.614297866821289,0.9704958200454712,-0.2318960577249527,0.06604739278554916
14,1.3311400413513184,0.7517566084861755,-1.429290771484375,0.985209047794342,-0.15567374229431152,0.07161566615104675
15,1.3224380016326904,0.7466506958007812,-1.2434186935424805,0.9959845542907715,-0.003932117484509945,0.08943963050842285
16,1.3103779554367065,0.7384306788444519,-1.057352066040039,0.930094838142395,0.27207234501838684,0.24677976965904236
17,1.273218035697937,0.7255846858024597,-0.8731355667114258,0.8602569103240967,0.445120632648468,0.24864760041236877
18,1.2284610271453857,0.7065446972846985,-0.6903581619262695,0.7430263757705688,0.5790703892707825,0.3355432152748108
19,1.1729780435562134,0.6804907321929932,-0.5105972290039062,0.6506691575050354,0.6806751489639282,0.33661699295043945
20,1.1163400411605835,0.651148796081543,-0.33075904846191406,0.5945143103599548,0.7343875169754028,0.3274564743041992
21,1.0597139596939087,0.6202727556228638,-0.14923477172851562,0.560608446598053,0.7786188721656799,0.2819055914878845
22,1.01385498046875,0.5983058214187622,0.03799724578857422,0.5654792189598083,0.806414783000946,0.17299829423427582
23,0.9863170385360718,0.5939227938652039,0.2309093475341797,0.5642267465591431,0.8256196975708008,-0.0006889640935696661
24,0.9861890077590942,0.6211647987365723,0.4246940612792969,0.5581488609313965,0.7897039651870728,-0.25463226437568665
25,1.030339002609253,0.662246823310852,0.5908679962158203,0.5957956314086914,0.7045435905456543,-0.3855462372303009
26,1.0821139812469482,0.7095808386802673,0.7482900619506836,0.5910161137580872,0.7044105529785156,-0.3930721879005432
27,1.1325709819793701,0.7580868005752563,0.9036598205566406,0.5818609595298767,0.6961230039596558,-0.42053622007369995
28,1.1861040592193604,0.8113148808479309,1.0731496810913086,0.6157189607620239,0.666826069355011,-0.419801265001297
29,1.240844964981079,0.8657578825950623,1.2421131134033203,0.6400858759880066,0.6565918922424316,-0.39897021651268005
30,1.2914190292358398,0.9131888747215271,1.4151172637939453,0.6597813963890076,0.6668233871459961,-0.34646081924438477
31,1.3382070064544678,0.9529988765716553,1.5929508209228516,0.657882034778595,0.6544854044914246,-0.3726126551628113
32,1.4010759592056274,1.0051698684692383,1.765371322631836,0.6127071976661682,0.6577252149581909,-0.43816378712654114
33,1.4698599576950073,1.062640905380249,1.939046859741211,0.6015598773956299,0.6879226565361023,-0.40606415271759033
34,1.532431960105896,1.1061248779296875,2.1215248107910156,0.5667715072631836,0.7611203193664551,-0.3153820037841797
35,1.595687985420227,1.1394929885864258,2.2915868759155273,0.47756820917129517,0.8400469422340393,-0.2573903799057007
36,1.652737021446228,1.1575438976287842,2.475937843322754,0.43040895462036133,0.8823258280754089,-0.19039231538772583
37,1.7202379703521729,1.1671059131622314,2.665172576904297,0.38958972692489624,0.9133930802345276,-0.11803819239139557
38,1.7690329551696777,1.1644320487976074,2.9053268432617188,0.299227237701416,0.9512749910354614,0.0744248777627945
39,1.8534270524978638,1.0926690101623535,3.129664421081543,0.3620411157608032,0.8839382529258728,0.29593807458877563
40,1.9660060405731201,0.9494310021400452,3.3054141998291016,0.487943172454834,0.7297747731208801,0.4788948595523834
41,2.0545849800109863,0.7551580667495728,3.4330034255981445,0.5786226391792297,0.50027996301651,0.6441396474838257
42,2.1079750061035156,0.5283310413360596,3.5156497955322266,0.6703779101371765,0.2746680974960327,0.6893119812011719
43,2.1243131160736084,0.28312402963638306,3.5486745834350586,0.7143612504005432,0.13993996381759644,0.685641884803772
44,2.044312000274658,0.29756203293800354,3.629079818725586,0.6609424352645874,0.13626456260681152,0.7379614114761353
45,1.9508740901947021,0.3132610619068146,3.6944847106933594,0.4806431233882904,0.11775031685829163,0.8689747452735901
46,1.7968640327453613,0.3397630453109741,3.7444839477539062,0.3180815279483795,0.10539938509464264,0.9421863555908203
47,1.643699049949646,0.3561350703239441,3.8001575469970703,0.4401496946811676,0.08830869942903519,0.8935714364051819
48,1.5048860311508179,0.3738870620727539,3.8784379959106445,0.4914037585258484,0.027958659455180168,0.8704829812049866
49,1.3583329916000366,0.396121084690094,3.9517345428466797,0.41653552651405334,0.05459783971309662,0.9074785113334656
50,1.2088979482650757,0.42240408062934875,4.012070655822754,0.39610448479652405,0.036179766058921814,0.9174924492835999
51,1.0537999868392944,0.45120906829833984,4.082873344421387,0.39166897535324097,0.10673604160547256,0.9138942956924438
52,0.8966859579086304,0.4910600781440735,4.151656150817871,0.3964940011501312,0.18970385193824768,0.8982232213020325
53,0.7979810237884521,0.7314581274986267,4.13006591796875,0.31822845339775085,0.4488445222377777,0.8350265026092529
54,0.6471840143203735,0.8996140360832214,4.053240776062012,0.19980734586715698,0.7012731432914734,0.6843193769454956
55,0.46320003271102905,0.9975710511207581,3.9734230041503906,0.08918356895446777,0.8359469771385193,0.541515588760376
56,0.27003100514411926,1.0388710498809814,3.9126720428466797,-0.011633197776973248,0.8625618815422058,0.5058178305625916
57,0.06938000023365021,1.054656982421875,3.8839330673217773,0.003930721897631884,0.8773191571235657,0.47989118099212646
58,-0.13141100108623505,1.0583970546722412,3.882645606994629,0.005743029061704874,0.8851240277290344,0.4653197228908539
59,-0.13148099184036255,1.1457669734954834,3.713327407836914,-0.001207351335324347,0.8978531360626221,0.44029349088668823
60,-0.13128399848937988,1.2247810363769531,3.5399837493896484,-0.007681702729314566,0.930295467376709,0.3667307198047638
61,-0.13033199310302734,1.2865670919418335,3.3563756942749023,-0.008054789155721664,0.9571088552474976,0.2896166443824768
62,-0.1290770024061203,1.3376810550689697,3.167858123779297,-0.003738048020750284,0.969944953918457,0.24329587817192078
63,-0.12797899544239044,1.3819870948791504,2.974947929382324,-0.003871134016662836,0.980445384979248,0.19675374031066895
64,-0.12655499577522278,1.4143409729003906,2.7777624130249023,-0.006623185705393553,0.9926856160163879,0.1205463856458664
65,-0.12516500055789948,1.4298179149627686,2.5768356323242188,-0.008741160854697227,0.9994186758995056,0.032955341041088104
66,-0.1236719936132431,1.4275319576263428,2.3740901947021484,-0.006364357192069292,0.998602032661438,-0.0524744912981987
67,-0.12227299809455872,1.4096438884735107,2.171232223510742,-0.0025363541208207607,0.9934625029563904,-0.11413127183914185
68,-0.12098199874162674,1.38189697265625,1.9693069458007812,-0.004434887319803238,0.9885469079017639,-0.15084931254386902
69,-0.11961399763822556,1.348038911819458,1.768819808959961,-0.018483679741621017,0.9825801849365234,-0.18491797149181366
70,-0.11811799556016922,1.305441975593567,1.5708990097045898,-0.029679788276553154,0.9725845456123352,-0.2306479960680008
71,-0.11659099906682968,1.2537609338760376,1.3761663436889648,-0.028815453872084618,0.9597042202949524,-0.27953097224235535
72,-0.11510799825191498,1.1945477724075317,1.1846914291381836,-0.014316215179860592,0.949792206287384,-0.3125538229942322
73,-0.11395499855279922,1.1295288801193237,0.9959831237792969,-0.006175071466714144,0.9401259422302246,-0.34077125787734985
74,-0.11297999322414398,1.0602167844772339,0.80908203125,0.007636585272848606,0.9403012990951538,-0.34025755524635315
75,-0.11191999912261963,0.9961097836494446,0.6203489303588867,0.014729420654475689,0.9578225016593933,-0.28698301315307617
76,-0.1118059977889061,0.9469408392906189,0.4254007339477539,0.024102604016661644,0.9820706248283386,-0.18696604669094086
77,-0.11135399341583252,0.9256578087806702,0.23494529724121094,0.03271671384572983,0.998615562915802,-0.04119163751602173
78,-0.11140899360179901,0.9292407631874084,0.04267597198486328,0.038161709904670715,0.9971400499343872,0.06523331999778748
79,-0.11197799444198608,0.9507667422294617,-0.1482391357421875,0.03315388411283493,0.9894764423370361,0.14084479212760925
80,-0.1123879998922348,0.9800547361373901,-0.3380136489868164,-0.008121726103127003,0.9864333868026733,0.16396154463291168
81,-0.11301299929618835,1.0084877014160156,-0.5271921157836914,-0.058995649218559265,0.9885824918746948,0.13865110278129578
82,-0.11387599259614944,1.0271916389465332,-0.7168092727661133,-0.1844116449356079,0.9724516272544861,0.14258454740047455
83,-0.11460799723863602,1.0471466779708862,-0.9053325653076172,-0.2978162467479706,0.9451054930686951,0.1344657838344574
84,-0.11499999463558197,1.0681216716766357,-1.0925617218017578,-0.3849423825740814,0.914878249168396,0.12172657251358032
85,-0.11518099904060364,1.0801496505737305,-1.1931447982788086,-0.39238712191581726,0.9137731790542603,0.10512331873178482
86,-0.11576799303293228,1.1052147150039673,-1.388082504272461,-0.3963001072406769,0.9161538481712341,0.06006991118192673
87,-0.11494799703359604,1.0971505641937256,-1.5846710205078125,-0.45961183309555054,0.8876309990882874,-0.029466144740581512
88,-0.11181999742984772,1.0914556980133057,-1.7816953659057617,-0.5036895275115967,0.8638728857040405,-0.004531724378466606
89,-0.10989399254322052,1.0884087085723877,-1.9800329208374023,-0.520017147064209,0.854022741317749,-0.015083040110766888
90,-0.10868999361991882,1.0863696336746216,-2.1784467697143555,-0.570966899394989,0.8209699392318726,-0.0022697020322084427
91,-0.10762099921703339,1.0844676494598389,-2.376692771911621,-0.565092146396637,0.8247901797294617,-0.019800705835223198
92,-0.10633499920368195,1.081230640411377,-2.5747551918029785,-0.5669510364532471,0.8236313462257385,-0.014068830758333206
