# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 48, mean observations per image: 0
1 0.0000000309086197 0.0000000309086197 -0.7071067690849304 0.7071067690849304 0.0000012012424122 -0.0000010373872783 13.7406110763549805 1 0000.png

2 0.0692432746291161 0.0843611061573029 -0.7683487534523010 0.6306574344635010 -0.0000002439290654 0.0000002327387847 13.7406120300292969 1 0001.png

3 0.0161410328000784 0.0105398092418909 0.5466390252113342 -0.8371464610099792 -0.0000004612556097 0.0000004695899065 13.7406110763549805 1 0002.png

4 0.0904872268438339 0.1362703889608383 0.8218428492546082 -0.5457259416580200 0.0000002356758841 0.0000004897937629 13.7406110763549805 1 0003.png

5 0.2135570347309113 0.1937151402235031 -0.6433278322219849 0.7092229127883911 0.0000009553017435 0.0000009590154377 13.7406110763549805 1 0004.png

6 0.2348429858684540 0.1664997190237045 0.5538862943649292 -0.7812404632568359 0.0000014804168131 -0.0000005967044103 13.7406120300292969 1 0005.png

7 0.0480825863778591 0.1034221053123474 -0.9008734226226807 0.4188304841518402 0.0000000800234616 0.0000005184614906 13.7406110763549805 1 0006.png

8 0.1959133893251419 0.0930452570319176 -0.4187937974929810 0.8818005919456482 0.0000002945903077 0.0000014978456875 13.7406110763549805 1 0007.png

9 0.2426514327526093 0.3158983588218689 0.7274124622344971 -0.5587482452392578 0.0000015050836737 -0.0000008596450698 13.7406120300292969 1 0008.png

10 0.2485444247722626 0.3388074040412903 -0.7316704988479614 0.5367434024810791 0.0000000380236465 0.0000005178619631 13.7406120300292969 1 0009.png

11 0.2503684759140015 0.0964885279536247 0.3464187979698181 -0.8988879919052124 -0.0000012679779502 -0.0000000848308446 13.7406120300292969 1 0010.png

12 0.0683191940188408 0.2096386998891830 0.9273853898048401 -0.3022258281707764 0.0000005503418947 0.0000003279231180 13.7406110763549805 1 0011.png

13 0.4047200977802277 0.2532425820827484 -0.4660838246345520 0.7448729276657104 -0.0000016268725176 0.0000012001916048 13.7406120300292969 1 0012.png

14 0.4029109179973602 0.3316912651062012 0.5421565771102905 -0.6585665941238403 -0.0000014460368902 -0.0000006910984212 13.7406120300292969 1 0013.png

15 0.1568066626787186 0.4132085442543030 -0.8386760354042053 0.3182654082775116 -0.0000005992483807 0.0000002905563008 13.7406129837036133 1 0014.png

16 0.1562189161777496 0.0309284664690495 -0.1917336881160736 0.9684405922889709 -0.0000014232847434 -0.0000005679473816 13.7406120300292969 1 0015.png

17 0.2410207390785217 0.4902877509593964 0.7516586184501648 -0.3695081472396851 0.0000000856163354 -0.0000015013612256 13.7406110763549805 1 0016.png

18 0.4166747033596039 0.4335610568523407 -0.5760883092880249 0.5536509156227112 -0.0000011924863657 0.0000014983573919 13.7406110763549805 1 0017.png

19 0.5347151756286621 0.2308509200811386 0.3222008049488068 -0.7463070154190063 -0.0000013688612626 -0.0000006730106747 13.7406120300292969 1 0018.png

20 0.0114673599600792 0.1154087632894516 -0.9883847236633301 0.0982088446617126 -0.0000001779320513 -0.0000000411967491 13.7406101226806641 1 0019.png

21 0.5823748707771301 0.2154528796672821 -0.2719739377498627 0.7351528406143188 0.0000001762081752 0.0000010102072565 13.7406120300292969 1 0020.png

22 0.4399744272232056 0.5027496218681335 0.5599446296691895 -0.4900278747081757 0.0000004834309948 -0.0000013101247305 13.7406120300292969 1 0021.png

23 0.3148914873600006 0.6016657948493958 -0.6503705382347107 0.3403817713260651 0.0000007057293487 -0.0000005078082381 13.7406129837036133 1 0022.png

24 0.6679729223251343 0.0745480209589005 0.0821259841322899 -0.7358737587928772 0.0000001158139327 0.0000002286770098 13.7406110763549805 1 0023.png

25 0.1858883649110794 0.6977306008338928 0.6685037612915039 -0.1781018525362015 0.0000005969058066 0.0000009324099324 13.7406120300292969 1 0024.png

26 0.5896223783493042 0.4310894012451172 -0.4031181931495667 0.5513647794723511 -0.0000027550979667 0.0000007735383747 13.7406101226806641 1 0025.png

27 0.6290674805641174 0.4034821391105652 0.3587213158607483 -0.5592810511589050 0.0000000014105892 0.0000004805361868 13.7406129837036133 1 0026.png

28 0.1730117052793503 0.8073377609252930 -0.5516322851181030 0.1182142496109009 -0.0000005352766834 0.0000003142457103 13.7406101226806641 1 0027.png

29 0.8491504788398743 0.1692627966403961 -0.0978004410862923 0.4906410276889801 0.0000002301650710 -0.0000006512532309 13.7406129837036133 1 0028.png

30 0.4157570004463196 0.6770201325416565 0.5174925327301025 -0.3177913129329681 0.0000012850060784 0.0000013490944184 13.7406129837036133 1 0029.png

31 0.4925598502159119 0.6324777007102966 -0.4716406762599945 0.3673034906387329 -0.0000012304229813 0.0000016505866824 13.7406129837036133 1 0030.png

32 0.8287125229835510 0.2784269154071808 0.1546236723661423 -0.4602233171463013 -0.0000004636079893 0.0000019971903384 13.7406110763549805 1 0031.png

33 0.1972133666276932 0.9588232040405273 0.2001745104789734 -0.0411724410951138 0.0000003246732661 0.0000001430881440 13.7406120300292969 1 0032.png

34 0.7617862820625305 0.4045492708683014 -0.2373173832893372 0.4468802809715271 -0.0000004840734960 0.0000011814454410 13.7406110763549805 1 0033.png

35 0.6234965324401855 0.5790235400199890 0.3574900031089783 -0.3849475979804993 -0.0000000019184052 -0.0000007463924021 13.7406120300292969 1 0034.png

36 0.3837475180625916 0.8192886114120483 -0.3858084380626678 0.1807092726230621 -0.0000004184736326 -0.0000003037414729 13.7406120300292969 1 0035.png

37 0.9609266519546509 0.2767760157585144 0.0010747215710580 -0.0037312789354473 0.0000000030795271 0.0000019073781914 13.7406110763549805 1 0036.png

38 0.4117588400840759 0.8316426873207092 0.3339066207408905 -0.1653222590684891 -0.0000005791250715 0.0000003444432934 13.7406129837036133 1 0037.png

39 0.6588258743286133 0.6125977039337158 -0.2973427474498749 0.3197809457778931 -0.0000004805065714 -0.0000008569476222 13.7406120300292969 1 0038.png

40 0.7955045104026794 0.4872274696826935 0.1881590038537979 -0.3072103559970856 0.0000005703992656 0.0000003530673780 13.7406101226806641 1 0039.png

41 0.3853828907012939 0.9183906316757202 -0.0826745703816414 0.0346926040947437 0.0000000371494266 0.0000009596321888 13.7406120300292969 1 0040.png

42 0.8627158403396606 0.4549161791801453 -0.1030095890164375 0.1953503042459488 0.0000000000000000 0.0000000000000000 13.7406120300292969 1 0041.png

43 0.6133646965026855 0.7230045795440674 0.2424024492502213 -0.2056433707475662 0.0000009471494309 0.0000027181217774 13.7406120300292969 1 0042.png

44 0.5883573889732361 0.7634730935096741 -0.2109755426645279 0.1625846326351166 -0.0000000004260272 0.0000013902063074 13.7406120300292969 1 0043.png

45 0.8499861955642700 0.5179735422134399 0.0499859601259232 -0.0820261389017105 0.0000002481348531 0.0000028994095373 13.7406120300292969 1 0044.png

46 0.5576086044311523 0.8260105252265930 0.0682424083352089 -0.0460678786039352 0.0000000071188215 -0.0000019303975023 13.7406120300292969 1 0045.png

47 0.7429165244102478 0.6561231613159180 -0.0877635404467583 0.0993730649352074 0.0000002346802006 0.0000007371068023 13.7406120300292969 1 0046.png

48 0.7071067690849304 0.7071067690849304 0.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0000010373872783 13.7406110763549805 1 0047.png

