# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 48, mean observations per image: 0
1 0.0000000309086197 0.0000000309086197 -0.7071067690849304 0.7071067690849304 0.0000012015938182 -0.0000010376908222 13.7446317672729492 1 0000.png

2 0.0692432597279549 0.0843611136078835 -0.7683487534523010 0.6306574344635010 -0.0000002439290370 0.0000002327387705 13.7446308135986328 1 0001.png

3 0.0161410328000784 0.0105398092418909 0.5466390252113342 -0.8371464610099792 -0.0000004538637484 -0.0000000068928405 13.7446327209472656 1 0002.png

4 0.0904872268438339 0.1362703889608383 0.8218428492546082 -0.5457259416580200 0.0000004991944706 0.0000004513191811 13.7446327209472656 1 0003.png

5 0.2135570496320724 0.1937151104211807 -0.6433278322219849 0.7092229127883911 0.0000004855535849 0.0000009261040077 13.7446308135986328 1 0004.png

6 0.2348430007696152 0.1664997190237045 0.5538862943649292 -0.7812404036521912 0.0000020397203571 -0.0000006641461709 13.7446308135986328 1 0005.png

7 0.0480825863778591 0.1034221053123474 -0.9008734226226807 0.4188304841518402 -0.0000001556051643 0.0000009558783631 13.7446317672729492 1 0006.png

8 0.1959134638309479 0.0930451676249504 -0.4187937974929810 0.8818005919456482 -0.0000011663793202 0.0000013687415503 13.7446317672729492 1 0007.png

9 0.2426514178514481 0.3158983588218689 0.7274124622344971 -0.5587482452392578 0.0000019208760023 -0.0000010224032394 13.7446336746215820 1 0008.png

10 0.2485444098711014 0.3388073742389679 -0.7316704988479614 0.5367434024810791 -0.0000010139710866 0.0000021704893243 13.7446327209472656 1 0009.png

11 0.2503684759140015 0.0964885279536247 0.3464187979698181 -0.8988879919052124 -0.0000014594259028 0.0000004465993868 13.7446336746215820 1 0010.png

12 0.0683192014694214 0.2096386998891830 0.9273853898048401 -0.3022258281707764 0.0000002277670319 0.0000009634972002 13.7446317672729492 1 0011.png

13 0.4047200977802277 0.2532425820827484 -0.4660838246345520 0.7448729276657104 -0.0000015394049342 0.0000013299245438 13.7446336746215820 1 0012.png

14 0.4029109179973602 0.3316911756992340 0.5421566963195801 -0.6585666537284851 0.0000014460367765 0.0000006910984780 13.7446317672729492 1 0013.png

15 0.1568066626787186 0.4132085740566254 -0.8386760354042053 0.3182653486728668 -0.0000005992483807 0.0000002905562724 13.7446336746215820 1 0014.png

16 0.1562189161777496 0.0309284590184689 -0.1917336732149124 0.9684406518936157 -0.0000013552870541 0.0000004123226347 13.7446298599243164 1 0015.png

17 0.2410207688808441 0.4902877509593964 0.7516586184501648 -0.3695081174373627 -0.0000006599776725 -0.0000007246766813 13.7446336746215820 1 0016.png

18 0.4166747033596039 0.4335610568523407 -0.5760883092880249 0.5536508560180664 0.0000004774251465 -0.0000001310503706 13.7446317672729492 1 0017.png

19 0.5347151756286621 0.2308509200811386 0.3222008049488068 -0.7463070154190063 -0.0000013688612626 -0.0000006730106747 13.7446327209472656 1 0018.png

20 0.0114673590287566 0.1154087707400322 -0.9883847236633301 0.0982088372111320 -0.0000001719876224 0.0000002045402994 13.7446336746215820 1 0019.png

21 0.5823748707771301 0.2154528647661209 -0.2719739377498627 0.7351528406143188 0.0000002590535360 0.0000005460231591 13.7446308135986328 1 0020.png

22 0.4399744570255280 0.5027496218681335 0.5599446296691895 -0.4900278747081757 0.0000002431887935 -0.0000013133233097 13.7446317672729492 1 0021.png

