# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 48, mean observations per image: 0
1 0.0000000309086197 0.0000000309086197 -0.7071067690849304 0.7071067690849304 0.0000012202192465 -0.0000010537755770 13.9576807022094727 1 0000.png

2 0.0692432597279549 0.0843611136078835 -0.7683487534523010 0.6306574344635010 -0.0000002552723117 0.0000002198060542 13.9576797485351562 1 0001.png

3 0.0161410328000784 0.0105398073792458 0.5466390848159790 -0.8371464014053345 -0.0000004552676387 0.0000004701643661 13.9576826095581055 1 0002.png

4 0.0904872342944145 0.1362704038619995 0.8218428492546082 -0.5457259416580200 0.0000002516100608 0.0000009795876394 13.9576807022094727 1 0003.png

5 0.2135570496320724 0.1937151104211807 -0.6433278322219849 0.7092229127883911 0.0000009553018572 0.0000009590155514 13.9576807022094727 1 0004.png

6 0.2348430305719376 0.1664997041225433 0.5538862347602844 -0.7812404632568359 0.0000009668895018 0.0000009910831977 13.9576797485351562 1 0005.png

7 0.0480825826525688 0.1034220978617668 -0.9008734822273254 0.4188304245471954 0.0000000000000000 0.0000000000000000 13.9576816558837891 1 0006.png

8 0.1959134638309479 0.0930451825261116 -0.4187937974929810 0.8818005919456482 -0.0000009815947806 0.0000013687415503 13.9576807022094727 1 0007.png

9 0.2426514178514481 0.3158983886241913 0.7274124622344971 -0.5587482452392578 0.0000005416897011 -0.0000006854233447 13.9576797485351562 1 0008.png

10 0.2485443502664566 0.3388072848320007 -0.7316706180572510 0.5367434024810791 -0.0000025057129278 -0.0000009090896356 13.9576816558837891 1 0009.png

11 0.2503684759140015 0.0964885279536247 0.3464187979698181 -0.8988879919052124 -0.0000014279803509 -0.0000000848308233 13.9576816558837891 1 0010.png

12 0.0683191865682602 0.2096386998891830 0.9273853898048401 -0.3022258281707764 0.0000006123908065 0.0000008609468978 13.9576816558837891 1 0011.png

13 0.4047200977802277 0.2532425820827484 -0.4660838246345520 0.7448729276657104 -0.0000015653936316 0.0000018597214648 13.9576816558837891 1 0012.png

14 0.4029109179973602 0.3316912651062012 0.5421565771102905 -0.6585665941238403 -0.0000019343819986 -0.0000006368239269 13.9576816558837891 1 0013.png

15 0.1568066477775574 0.4132085740566254 -0.8386760354042053 0.3182653486728668 -0.0000003163484337 0.0000000000000003 13.9576816558837891 1 0014.png

16 0.1562189161777496 0.0309284720569849 -0.1917336732149124 0.9684406518936157 -0.0000012279501789 0.0000003748388337 13.9576835632324219 1 0015.png

17 0.2410207688808441 0.4902877509593964 0.7516586184501648 -0.3695081174373627 -0.0000005267160645 -0.0000006285811196 13.9576826095581055 1 0016.png

18 0.4166747033596039 0.4335610568523407 -0.5760883092880249 0.5536509156227112 -0.0000011930549135 0.0000015024822915 13.9576797485351562 1 0017.png

19 0.5347151756286621 0.2308508604764938 0.3222007453441620 -0.7463070750236511 -0.0000012520350765 0.0000027942339784 13.9576807022094727 1 0018.png

20 0.0114673599600792 0.1154087707400322 -0.9883847236633301 0.0982088372111320 -0.0000002303208788 0.0000001908080378 13.9576816558837891 1 0019.png

21 0.5823748707771301 0.2154528647661209 -0.2719739377498627 0.7351528406143188 0.0000001762081610 0.0000010102071428 13.9576807022094727 1 0020.png

22 0.4399744272232056 0.5027496218681335 0.5599446296691895 -0.4900278747081757 0.0000003613454851 -0.0000013133234233 13.9576797485351562 1 0021.png

23 0.3148914575576782 0.6016657948493958 -0.6503705382347107 0.3403818309307098 0.0000001740461641 0.0000009461621175 13.9576816558837891 1 0022.png

24 0.6679729223251343 0.0745480135083199 0.0821259841322899 -0.7358737587928772 0.0000002670510355 0.0000002142959517 13.9576816558837891 1 0023.png

25 0.1858883947134018 0.6977306008338928 0.6685037612915039 -0.1781018078327179 0.0000000583447068 0.0000004751264555 13.9576807022094727 1 0024.png

26 0.5896223783493042 0.4310894012451172 -0.4031181931495667 0.5513647794723511 -0.0000028735353226 0.0000005356552037 13.9576807022094727 1 0025.png

27 0.6290675401687622 0.4034821689128876 0.3587212860584259 -0.5592810511589050 0.0000000014105892 0.0000004805361868 13.9576816558837891 1 0026.png

28 0.1730117052793503 0.8073377013206482 -0.5516322851181030 0.1182142421603203 -0.0000009124638041 0.0000001842643655 13.9576807022094727 1 0027.png

29 0.8491504788398743 0.1692628115415573 -0.0978004261851311 0.4906411170959473 -0.0000000063133889 -0.0000005321838898 13.9576807022094727 1 0028.png

30 0.4157570302486420 0.6770201921463013 0.5174924731254578 -0.3177913129329681 0.0000000565983491 0.0000004601257331 13.9576807022094727 1 0029.png

